date_id,day_of_week,is_weekend,season,year,month,day,is_holiday
2024-12-20 00:00:00,Friday,0,Winter,2024,12,20,0
2024-12-21 00:00:00,Saturday,1,Winter,2024,12,21,0
2024-12-22 00:00:00,Sunday,1,Winter,2024,12,22,0
2024-12-23 00:00:00,Monday,0,Winter,2024,12,23,0
2024-12-24 00:00:00,Tuesday,0,Winter,2024,12,24,0
2024-12-25 00:00:00,Wednesday,0,Winter,2024,12,25,0
2024-12-26 00:00:00,Thursday,0,Winter,2024,12,26,0
2024-12-27 00:00:00,Friday,0,Winter,2024,12,27,0
2024-12-28 00:00:00,Saturday,1,Winter,2024,12,28,0
2024-12-29 00:00:00,Sunday,1,Winter,2024,12,29,0
2024-12-30 00:00:00,Monday,0,Winter,2024,12,30,0
2024-12-31 00:00:00,Tuesday,0,Winter,2024,12,31,0
